,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9
535,True,https://www.amazon.com/Art-Instruction-Reference/b?ie=UTF8&node=154633011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,,,,
536,True,https://www.amazon.com/Business-of-Art/b?ie=UTF8&node=154634011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Business of Art,,,
537,True,https://www.amazon.com/Art-Collecting/b?ie=UTF8&node=154635011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Collecting,,,
538,True,https://www.amazon.com/Color-in-Art/b?ie=UTF8&node=154636011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Color,,,
539,True,https://www.amazon.com/Figure-Drawing/b?ie=UTF8&node=154637011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Figure Drawing,,,
540,True,https://www.amazon.com/Art-Reference/b?ie=UTF8&node=154639011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Reference,,,
541,True,https://www.amazon.com/Art-Study-Teaching/b?ie=UTF8&node=154640011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Instruction & Reference,Study & Teaching,,,
542,True,https://www.amazon.com/Museums-Art-Collections/b?ie=UTF8&node=154641011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Museums & Collections,,,,
543,True,https://www.amazon.com/Museum-Studies-Museology/b?ie=UTF8&node=154643011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Museums & Collections,Museums,,,
544,True,https://www.amazon.com/Private-Museums-Collections/b?ie=UTF8&node=154644011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Museums & Collections,Private,,,
545,True,https://www.amazon.com/b?ie=UTF8&node=154645011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Other Media,,,,
546,True,https://www.amazon.com/Ceramic-Arts/b?ie=UTF8&node=154646011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Other Media,Ceramics,,,
547,True,https://www.amazon.com/Conceptual-Arts/b?ie=UTF8&node=154647011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Other Media,Conceptual,,,
548,True,https://www.amazon.com/Mixed-Media/b?ie=UTF8&node=154648011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Other Media,Mixed Media,,,
549,True,https://www.amazon.com/Mosaic-Arts/b?ie=UTF8&node=154649011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Other Media,Mosaic,,,
550,True,https://www.amazon.com/Painting/b?ie=UTF8&node=154650011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Painting,,,,
551,True,https://www.amazon.com/Religious-Art/b?ie=UTF8&node=154653011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Religious,,,,
552,True,https://www.amazon.com/Sculpture/b?ie=UTF8&node=154654011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Sculpture,,,,
553,True,https://www.amazon.com/Art-Subjects-Themes/b?ie=UTF8&node=11650838011,Kindle Store,Kindle eBooks,Arts & Photography,Art,Subjects & Themes,,,,
554,True,https://www.amazon.com/Dance/b?ie=UTF8&node=154692011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,,,,,
555,True,https://www.amazon.com/Ballet/b?ie=UTF8&node=154693011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Ballet,,,,
556,True,https://www.amazon.com/Ballroom-Dance/b?ie=UTF8&node=154694011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Ballroom,,,,
557,True,https://www.amazon.com/Classical-Dance/b?ie=UTF8&node=154695011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Classical,,,,
558,True,https://www.amazon.com/Folk-Dance/b?ie=UTF8&node=154696011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Folk,,,,
559,True,https://www.amazon.com/Jazz-Dance/b?ie=UTF8&node=154698011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Jazz,,,,
560,True,https://www.amazon.com/Modern-Dance/b?ie=UTF8&node=154699011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Modern,,,,
561,True,https://www.amazon.com/Dance-Notation/b?ie=UTF8&node=154700011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Notation,,,,
562,True,https://www.amazon.com/Popular-Dance/b?ie=UTF8&node=154701011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Popular,,,,
563,True,https://www.amazon.com/Dance-Reference/b?ie=UTF8&node=154702011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Reference,,,,
564,True,https://www.amazon.com/Tap-Dance/b?ie=UTF8&node=154703011,Kindle Store,Kindle eBooks,Arts & Photography,Dance,Tap,,,,
565,True,https://www.amazon.com/Fashion/b?ie=UTF8&node=154656011,Kindle Store,Kindle eBooks,Arts & Photography,Fashion,,,,,
566,True,https://www.amazon.com/Graphic-Design/b?ie=UTF8&node=154657011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,,,,,
567,True,https://www.amazon.com/Airbrush-Graphic-Design/b?ie=UTF8&node=154658011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Airbrush,,,,
568,True,https://www.amazon.com/Animation-Graphic-Design/b?ie=UTF8&node=154659011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Animation,,,,
569,True,https://www.amazon.com/Calligraphy-in-Graphic-Design/b?ie=UTF8&node=154660011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Calligraphy,,,,
570,True,https://www.amazon.com/Cartooning-in-Graphic-Design/b?ie=UTF8&node=154661011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Cartooning,,,,
571,True,https://www.amazon.com/Graphic-Design-Clip-Art/b?ie=UTF8&node=154662011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Clip Art,,,,
572,True,https://www.amazon.com/Commercial-Graphic-Design/b?ie=UTF8&node=154663011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,,,,
573,True,https://www.amazon.com/Commercial-Advertising/b?ie=UTF8&node=154664011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Advertising,,,
574,True,https://www.amazon.com/Annuals-Commercial-Graphic-Design/b?ie=UTF8&node=154665011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Annuals,,,
575,True,https://www.amazon.com/Commercial-Fashion/b?ie=UTF8&node=154666011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Fashion Design,,,
576,True,https://www.amazon.com/Commercial-Illustration/b?ie=UTF8&node=154668011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Illustration,,,
577,True,https://www.amazon.com/Commercial-Science-Illustration/b?ie=UTF8&node=154669011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Commercial,Science Illustration,,,
578,True,https://www.amazon.com/Graphic-Design/b?ie=UTF8&node=154670011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,,,,
579,True,https://www.amazon.com/Graphic-Design-of-Books/b?ie=UTF8&node=154671011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Books,,,
580,True,https://www.amazon.com/Decorative-Graphic-Design/b?ie=UTF8&node=154672011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Decorative,,,
581,True,https://www.amazon.com/Furniture-Design/b?ie=UTF8&node=154673011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Furniture,,,
582,True,https://www.amazon.com/Textile-Costume/b?ie=UTF8&node=154675011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Design,Textile & Costume,,,
583,True,https://www.amazon.com/Graphic-Design-Drawing/b?ie=UTF8&node=154676011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,,,,
584,True,https://www.amazon.com/Graphic-Design-Pastel-Drawing/b?ie=UTF8&node=154678011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pastel,,,
585,True,https://www.amazon.com/Graphic-Design-Pen-Ink-Drawing/b?ie=UTF8&node=154679011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pen & Ink,,,
586,True,https://www.amazon.com/Graphic-Design-Pencil-Drawing/b?ie=UTF8&node=154680011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Pencil,,,
587,True,https://www.amazon.com/Graphic-Design-Drawing-Specific-Objects/b?ie=UTF8&node=154681011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Drawing,Specific Objects,,,
588,True,https://www.amazon.com/Graphic-Arts/b?ie=UTF8&node=154682011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,,,,
589,True,https://www.amazon.com/Use-of-Color-in-Graphic-Arts/b?ie=UTF8&node=154684011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,Use of Color,,,
590,True,https://www.amazon.com/Use-of-Ornament-in-Graphic-Arts/b?ie=UTF8&node=154685011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Graphic Arts,Use of Ornament,,,
591,True,https://www.amazon.com/Lithography/b?ie=UTF8&node=154686011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Lithography,,,,
592,True,https://www.amazon.com/Pop-Culture-in-Graphic-Design/b?ie=UTF8&node=154687011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Pop Culture,,,,
593,True,https://www.amazon.com/Printmaking/b?ie=UTF8&node=154688011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Printmaking,,,,
594,True,https://www.amazon.com/b?ie=UTF8&node=154689011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Silk Screen & Batik,,,,
595,True,https://www.amazon.com/Typography/b?ie=UTF8&node=154690011,Kindle Store,Kindle eBooks,Arts & Photography,Graphic Design,Typography,,,,
596,True,https://www.amazon.com/Individual-Artists/b?ie=UTF8&node=154655011,Kindle Store,Kindle eBooks,Arts & Photography,Individual Artists,,,,,
597,True,https://www.amazon.com/Music-Arts-Entertainment-eBooks-Kindle/b?ie=UTF8&node=156302011,Kindle Store,Kindle eBooks,Arts & Photography,Music,,,,,
598,True,https://www.amazon.com/Music-Business/b?ie=UTF8&node=156303011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Business,,,,
599,True,https://www.amazon.com/Music-History-Criticism/b?ie=UTF8&node=156305011,Kindle Store,Kindle eBooks,Arts & Photography,Music,History & Criticism,,,,
600,True,https://www.amazon.com/Music-Instruments-Performers/b?ie=UTF8&node=156306011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,,,,
601,True,https://www.amazon.com/Brass-Instrument-Music/b?ie=UTF8&node=156307011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Brass,,,
602,True,https://www.amazon.com/Guitar-Music/b?ie=UTF8&node=156309011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Guitar,,,
603,True,https://www.amazon.com/Percussion-Instruments/b?ie=UTF8&node=156310011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Percussion,,,
604,True,https://www.amazon.com/Piano-Music/b?ie=UTF8&node=156311011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Piano,,,
605,True,https://www.amazon.com/String-Instruments/b?ie=UTF8&node=156312011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Strings,,,
606,True,https://www.amazon.com/Voice-Music/b?ie=UTF8&node=156313011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Voice,,,
607,True,https://www.amazon.com/Woodwind-Instrument-Music/b?ie=UTF8&node=156314011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Instruments & Performers,Woodwinds,,,
608,True,https://www.amazon.com/Musical-Genres-Arts-Entertainment-eBooks/b?ie=UTF8&node=156315011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,,,,
609,True,https://www.amazon.com/Blues-Music/b?ie=UTF8&node=156317011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Blues,,,
610,True,https://www.amazon.com/Classical-Music/b?ie=UTF8&node=156318011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Classical,,,
611,True,https://www.amazon.com/Contemporary-Christian-Music/b?ie=UTF8&node=156321011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Contemporary Christian,,,
612,True,https://www.amazon.com/Country-Music/b?ie=UTF8&node=156322011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Country,,,
613,True,https://www.amazon.com/Ethnic-International-Music/b?ie=UTF8&node=156323011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,,,
614,True,https://www.amazon.com/Ethnomusicology/b?ie=UTF8&node=156324011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,Ethnomusicology,,
615,True,https://www.amazon.com/International-Music/b?ie=UTF8&node=156326011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,International,,
616,True,https://www.amazon.com/Salsa-Music/b?ie=UTF8&node=156327011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Ethnic & International,Salsa,,
617,True,https://www.amazon.com/Folk-Traditional-Music/b?ie=UTF8&node=156330011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Folk & Traditional,,,
618,True,https://www.amazon.com/Heavy-Metal-Music/b?ie=UTF8&node=156332011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Heavy Metal,,,
619,True,https://www.amazon.com/Jazz-Music/b?ie=UTF8&node=156333011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Jazz,,,
620,True,https://www.amazon.com/Lullabies/b?ie=UTF8&node=156334011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Lullabies,,,
621,True,https://www.amazon.com/Military-Marches/b?ie=UTF8&node=156335011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Military Marches,,,
622,True,https://www.amazon.com/Musicals/b?ie=UTF8&node=156336011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Musicals,,,
623,True,https://www.amazon.com/New-Age-Music/b?ie=UTF8&node=156337011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,New Age,,,
624,True,https://www.amazon.com/Opera-Music/b?ie=UTF8&node=156338011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Opera,,,
625,True,https://www.amazon.com/Popular-Music/b?ie=UTF8&node=156339011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Popular,,,
626,True,https://www.amazon.com/Punk-Music/b?ie=UTF8&node=156340011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Punk,,,
627,True,https://www.amazon.com/Rap-Music/b?ie=UTF8&node=156341011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Rap,,,
628,True,https://www.amazon.com/Reggae-Music/b?ie=UTF8&node=156342011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Reggae,,,
629,True,https://www.amazon.com/Religious-Sacred-Music/b?ie=UTF8&node=156343011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,,,
630,True,https://www.amazon.com/Christian-Religious-Sacred-Music/b?ie=UTF8&node=156344011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,Christian,,
631,True,https://www.amazon.com/Gospel-Religious-Sacred-Music/b?ie=UTF8&node=156346011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,Gospel,,
632,True,https://www.amazon.com/Hymns-Religious-Sacred-Music/b?ie=UTF8&node=156347011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,Hymns,,
633,True,https://www.amazon.com/Jewish-Religious-Sacred-Music/b?ie=UTF8&node=156348011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,Jewish,,
634,True,https://www.amazon.com/Muslim-Religious-Sacred-Music/b?ie=UTF8&node=156349011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Religious & Sacred Music,Muslim,,
635,True,https://www.amazon.com/Rock-Music/b?ie=UTF8&node=156351011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Rock,,,
636,True,https://www.amazon.com/Soul-Music/b?ie=UTF8&node=156352011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Musical Genres,Soul,,,
637,True,https://www.amazon.com/Philosophy-Social-Aspects-of-Music/b?ie=UTF8&node=14530429011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Philosophy & Social Aspects,,,,
638,True,https://www.amazon.com/Music-Recording-Sound/b?ie=UTF8&node=156353011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Recording & Sound,,,,
639,True,https://www.amazon.com/Music-Reference/b?ie=UTF8&node=156354011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Reference,,,,
640,True,https://www.amazon.com/Music-Songbooks/b?ie=UTF8&node=156357011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Reference,Songbooks,,,
641,True,https://www.amazon.com/Music-Theory-Composition-Performance/b?ie=UTF8&node=156358011,Kindle Store,Kindle eBooks,Arts & Photography,Music,Reference,"Theory, Composition & Performance",,,
642,True,https://www.amazon.com/Performing-Arts/b?ie=UTF8&node=154691011,Kindle Store,Kindle eBooks,Arts & Photography,Performing Arts,,,,,
643,True,https://www.amazon.com/Arts-Photography-eBooks-Kindle/b?ie=UTF8&node=154715011,Kindle Store,Kindle eBooks,Arts & Photography,Photography,,,,,
644,True,https://www.amazon.com/Theatre-Arts-Entertainment-eBooks-Kindle/b?ie=UTF8&node=154704011,Kindle Store,Kindle eBooks,Arts & Photography,Theater,,,,,
645,True,https://www.amazon.com/Biography-Memoir-Kindle-eBooks/b?ie=UTF8&node=154754011,Kindle Store,Kindle eBooks,Biographies & Memoirs,,,,,,
646,True,https://www.amazon.com/Business-Money-Kindle-eBooks/b?ie=UTF8&node=154821011,Kindle Store,Kindle eBooks,Business & Money,,,,,,
647,True,https://www.amazon.com/Childrens-Kindle-eBooks/b?ie=UTF8&node=155009011,Kindle Store,Kindle eBooks,Children's eBooks,,,,,,
648,True,https://www.amazon.com/Action-Adventure-Childrens-Literature-eBooks/b?ie=UTF8&node=155190011,Kindle Store,Kindle eBooks,Children's eBooks,Action & Adventure,,,,,
649,True,https://www.amazon.com/Childrens-Activities-Crafts-Games-Books/b?ie=UTF8&node=7090561011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",,,,,
650,True,https://www.amazon.com/Childrens-Activity-Books/b?ie=UTF8&node=156042011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Activity Books,,,,
651,True,https://www.amazon.com/Childrens-Cooking-Books/b?ie=UTF8&node=156051011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Cooking,,,,
652,True,https://www.amazon.com/Childrens-Craft-Hobby-Books/b?ie=UTF8&node=155092011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Crafts & Hobbies,,,,
653,True,https://www.amazon.com/Childrens-Game-Books/b?ie=UTF8&node=156052011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,,,,
654,True,https://www.amazon.com/Childrens-Puzzle-Books/b?ie=UTF8&node=156059011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Puzzles,,,
655,True,https://www.amazon.com/Childrens-Question-Answer-Books/b?ie=UTF8&node=156060011,Kindle Store,Kindle eBooks,Children's eBooks,"Activities, Crafts & Games",Games,Questions & Answers,,,
